# omega0=1, alpha=0.2
# theta0=0.8, theta_dot0=0
# t_start=0, t_end=200, h=0.00911928
#   t          x(t)                 v(t)       
9.221417971874432e+01 3.443367969005458e-01 -1.099274474412574e-01
9.230537253887762e+01 3.336401790218325e-01 -1.245961377918133e-01
9.239656535901092e+01 3.216258606442705e-01 -1.388170990786981e-01
9.248775817914422e+01 3.083372836470223e-01 -1.525330981595627e-01
9.257895099927752e+01 2.938230895541264e-01 -1.656873790422358e-01
9.267014381941082e+01 2.781370623549774e-01 -1.782239709485465e-01
9.276133663954413e+01 2.613380410123981e-01 -1.900880443303541e-01
9.285252945967743e+01 2.434897975125030e-01 -2.012263095241693e-01
9.294372227981073e+01 2.246608768847795e-01 -2.115874507828463e-01
9.303491509994403e+01 2.049243963663457e-01 -2.211225866275807e-01
9.312610792007733e+01 1.843578017834817e-01 -2.297857459035016e-01
9.321730074021063e+01 1.630425802511011e-01 -2.375343476787151e-01
9.330849356034393e+01 1.410639294144768e-01 -2.443296722744125e-01
9.339968638047723e+01 1.185103846386296e-01 -2.501373103152311e-01
9.349087920061054e+01 9.547340674572759e-02 -2.549275767896738e-01
9.358207202074384e+01 7.204693406288097e-02 -2.586758777330626e-01
9.367326484087714e+01 4.832690362417305e-02 -2.613630182874431e-01
9.376445766101044e+01 2.441074732546451e-02 -2.629754425234389e-01
9.385565048114374e+01 3.968696163451318e-04 -2.635053974698466e-01
9.394684330127704e+01 -2.361588610499117e-02 -2.629510162035923e-01
9.403803612141034e+01 -4.752877487808980e-02 -2.613163174999224e-01
9.412922894154364e+01 -7.124368372967137e-02 -2.586111223093456e-01
9.422042176167695e+01 -9.466365391862026e-02 -2.548508900849312e-01
9.431161458181025e+01 -1.176933848056492e-01 -2.500564806023526e-01
9.440280740194355e+01 -1.402397129013128e-01 -2.442538492752225e-01
9.449400022207685e+01 -1.622120604699842e-01 -2.374736859653548e-01
9.458519304221015e+01 -1.835228490536869e-01 -2.297510088391411e-01
9.467638586234345e+01 -2.040878743848869e-01 -2.211247258710144e-01
9.476757868247675e+01 -2.238266403342435e-01 -2.116371771151506e-01
9.485877150261005e+01 -2.426626507394227e-01 -2.013336708575792e-01
9.494996432274336e+01 -2.605236591371488e-01 -1.902620262494552e-01
9.504115714287666e+01 -2.773418775289967e-01 -1.784721340576163e-01
9.513234996300996e+01 -2.930541463136081e-01 -1.660155458175162e-01
9.522354278314326e+01 -3.076020683823285e-01 -1.529451000150431e-01
9.531473560327656e+01 -3.209321110775405e-01 -1.393145920427688e-01
9.540592842340986e+01 -3.329956802368474e-01 -1.251784926590559e-01
9.549712124354316e+01 -3.437491708831584e-01 -1.105917176078699e-01
9.558831406367646e+01 -3.531539992692682e-01 -9.560944900871525e-02
9.567950688380976e+01 -3.611766209508247e-01 -8.028700716593763e-02
9.577069970394307e+01 -3.677885393542932e-01 -6.467976962997464e-02
9.586189252407637e+01 -3.729663089418331e-01 -4.884313271413197e-02
9.595308534420967e+01 -3.766915365716312e-01 -3.283250926265092e-02
9.604427816434297e+01 -3.789508840315087e-01 -1.670335530330974e-02
9.613547098447627e+01 -3.797360740087081e-01 -5.112173167199795e-04
9.622666380460957e+01 -3.790439009739940e-01 1.568820877531949e-02
9.631785662474287e+01 -3.768762476285757e-01 3.183901615349348e-02
9.640904944487617e+01 -3.732401067131724e-01 4.788503250329405e-02
9.650024226500948e+01 -3.681476071351002e-01 6.376978140139333e-02
9.659143508514278e+01 -3.616160425566721e-01 7.943646833690850e-02
9.668262790527608e+01 -3.536678998311316e-01 9.482799927647929e-02
9.677382072540938e+01 -3.443308839947900e-01 1.098870386819239e-01
9.686501354554268e+01 -3.336379359489776e-01 1.245561126442661e-01
9.695620636567598e+01 -3.216272385143520e-01 1.387777613272208e-01
9.704739918580928e+01 -3.083422062324887e-01 1.524947432430502e-01
9.713859200594258e+01 -2.938314541421660e-01 1.656502920489116e-01
9.722978482607589e+01 -2.781487407834282e-01 1.781884245969487e-01
9.732097764620919e+01 -2.613528808898719e-01 1.900542969511582e-01
9.741217046634249e+01 -2.435076236217633e-01 2.011946030631507e-01
9.750336328647579e+01 -2.246814927663160e-01 2.115580088506542e-01
9.759455610660909e+01 -2.049475860765217e-01 2.210956126266769e-01
9.768574892674239e+01 -1.843833318186914e-01 2.297614212663235e-01
9.777694174687569e+01 -1.630702016261399e-01 2.375128302535729e-01
9.786813456700899e+01 -1.410933798799456e-01 2.443110948966097e-01
9.795932738714230e+01 -1.185413910187914e-01 2.501217796002443e-01
9.805052020727560e+01 -9.550568737496895e-02 2.549151721828666e-01
9.814171302740890e+01 -7.208020129596034e-02 2.586666508463543e-01
9.823290584754220e+01 -4.836086639290964e-02 2.613569925477173e-01
9.832409866767550e+01 -2.444511371257043e-02 2.629726131504738e-01
9.841529148780880e+01 -4.313494158437940e-04 2.635057317934654e-01
9.850648430794210e+01 2.358157887180472e-02 2.629544543209459e-01
9.859767712807540e+01 4.749491952186057e-02 2.613227732647291e-01
9.868886994820870e+01 7.121055055692675e-02 2.586204846359829e-01
9.878006276834201e+01 9.463150202805427e-02 2.548630245419149e-01
9.887125558847531e+01 1.176624600416928e-01 2.500712312623575e-01
9.896244840860861e+01 1.402102459866506e-01 2.442710407827280e-01
9.905364122874191e+01 1.621842653349123e-01 2.374931257785003e-01
9.914483404887521e+01 1.834969213761058e-01 2.297724895995952e-01
9.923602686900851e+01 2.040639903504534e-01 2.211480278546778e-01
9.932721968914181e+01 2.238049556219237e-01 2.116620707172627e-01
9.941841250927511e+01 2.426432997335507e-01 2.013599190681675e-01
9.950960532940842e+01 2.605067543632406e-01 1.902893870788362e-01
9.960079814954172e+01 2.773275093071088e-01 1.785003628765604e-01
9.969199096967502e+01 2.930423826200615e-01 1.660443975824331e-01
9.978318378980832e+01 3.075929549081987e-01 1.529743313547929e-01
9.987437660994162e+01 3.209256714704713e-01 1.393439631901600e-01
9.996556943007492e+01 3.329919165114960e-01 1.252077692164447e-01
1.000567622502082e+02 3.437480639848909e-01 1.106206721422752e-01
1.001479550703415e+02 3.531555097755572e-01 9.563786247728615e-02
1.002391478904748e+02 3.611806898950977e-01 8.031467017728969e-02
1.003303407106081e+02 3.677950891576645e-01 6.470648355072138e-02
1.004215335307414e+02 3.729752444391396e-01 4.886871063281412e-02
1.005127263508747e+02 3.767027461194009e-01 3.285677682517282e-02
1.006039191710080e+02 3.789642406868270e-01 1.672615143494669e-02
1.006951119911413e+02 3.797514367693301e-01 5.323948458037387e-04
1.007863048112746e+02 3.790611160713981e-01 -1.566878257772148e-02
1.008774976314079e+02 3.768951498668948e-01 -3.182145910512283e-02
1.009686904515412e+02 3.732605208480104e-01 -4.786944710284773e-02
1.010598832716745e+02 3.681693492870921e-01 -6.375625447330939e-02
1.011510760918078e+02 3.616389216552369e-01 -7.942507072385011e-02
1.012422689119411e+02 3.536917190841711e-01 -9.481878557781280e-02
1.013334617320744e+02 3.443554423800910e-01 -1.098800470397863e-01
1.014246545522077e+02 3.336630297227820e-01 -1.245513645820248e-01
1.015158473723410e+02 3.216526627319858e-01 -1.387752616480900e-01
1.016070401924743e+02 3.083677562751085e-01 -1.524944799991908e-01
1.016982330126076e+02 2.938569272426476e-01 -1.656522365933621e-01
1.017894258327409e+02 2.781739375432241e-01 -1.781925317320885e-01
1.018806186528742e+02 2.613776067773877e-01 -1.900605051879753e-01
1.019718114730075e+02 2.435316904415033e-01 -2.012028350053033e-01
1.020630042931408e+02 2.247047200868211e-01 -2.115681717161224e-01
1.021541971132742e+02 2.049698026040475e-01 -2.211075989177031e-01
1.022453899334075e+02 1.844043767027233e-01 -2.297751095953660e-01
1.023365827535408e+02 1.630899256823072e-01 -2.375280863292498e-01
1.024277755736741e+02 1.411116467157272e-01 -2.443277726692159e-01
1.025189683938074e+02 1.185580780476637e-01 -2.501397225615706e-01
1.026101612139407e+02 9.552068670535820e-02 -2.549342148099599e-01
1.027013540340740e+02 7.209342048253935e-02 -2.586866201737723e-01
1.027925468542073e+02 4.837222903940983e-02 -2.613777098480159e-01
1.028837396743406e+02 2.445455991732886e-02 -2.629938956983750e-01
1.029749324944739e+02 4.388360537110310e-04 -2.635273946856224e-01
1.030661253146072e+02 -2.357607803488378e-02 -2.629763123206535e-01
1.031573181347405e+02 -4.749141388241034e-02 -2.613446426394728e-01
1.032485109548738e+02 -7.120903289351736e-02 -2.586421849554542e-01
1.033397037750071e+02 -9.463194888184140e-02 -2.548843804050808e-01
1.034308965951404e+02 -1.176648322500951e-01 -2.500920739242888e-01
1.035220894152737e+02 -1.402144893598050e-01 -2.442912096550688e-01
1.036132822354070e+02 -1.621903114623435e-01 -2.375124697815026e-01
1.037044750555403e+02 -1.835046885492457e-01 -2.297908683483623e-01
1.037956678756736e+02 -2.040733845852920e-01 -2.211653126673865e-01
1.038868606958069e+02 -2.238158717652031e-01 -2.116781454384359e-01
1.039780535159402e+02 -2.426556226355181e-01 -2.013746807052841e-01
1.040692463360735e+02 -2.605203601000478e-01 -1.903027462554709e-01
1.041604391562068e+02 -2.773422664364431e-01 -1.785122441096491e-01
1.042516319763401e+02 -2.930581534544599e-01 -1.660547393950012e-01
1.043428247964734e+02 -3.076095967916746e-01 -1.529830862384627e-01
1.044340176166067e+02 -3.209430380454920e-01 -1.393510974339018e-01
1.045252104367400e+02 -3.330098589649174e-01 -1.252132626193446e-01
1.046164032568733e+02 -3.437664322631039e-01 -1.106245176285866e-01
1.047075960770066e+02 -3.531741537607611e-01 -9.564006563176579e-02
1.047987888971399e+02 -3.611994605362182e-01 -8.031524871788699e-02
1.048899817172732e+02 -3.678138395509266e-01 -6.470546675419600e-02
1.049811745374065e+02 -3.729938308546416e-01 -4.886613872691593e-02
1.050723673575398e+02 -3.767210289711758e-01 -3.285270035875987e-02
1.051635601776731e+02 -3.789820854448060e-01 -1.672063063496150e-02
1.052547529978064e+02 -3.797687148123203e-01 -5.254989674962701e-04
1.053459458179397e+02 -3.790777054806537e-01 1.567697590343293e-02
1.054371386380730e+02 -3.769109361601091e-01 3.183086452562013e-02
1.055283314582063e+02 -3.732753976535940e-01 4.787997219970849e-02
1.056195242783396e+02 -3.681832189584657e-01 6.376780042254904e-02
1.057107170984729e+02 -3.616516958245728e-01 7.943753296437717e-02
1.058019099186062e+02 -3.537033191546196e-01 9.483205449298321e-02
1.058931027387395e+02 -3.443657999550505e-01 1.098940086574940e-01
1.059842955588728e+02 -3.336720869702717e-01 1.245659012988267e-01
1.060754883790061e+02 -3.216603726816919e-01 1.387902529824231e-01
1.061666811991394e+02 -3.083740830452541e-01 1.525098033778107e-01
1.062578740192727e+02 -2.938618461935203e-01 1.656677681737422e-01
1.063490668394060e+02 -2.781774353540241e-01 1.782081472617153e-01
1.064402596595393e+02 -2.613796814430679e-01 1.900760808993326e-01
1.065314524796726e+02 -2.435323511864945e-01 2.012182485429377e-01
1.066226452998059e+02 -2.247039871929764e-01 2.115833030896400e-01
1.067138381199392e+02 -2.049677071508191e-01 2.211223314719815e-01
1.068050309400725e+02 -1.844009602184938e-01 2.297893309868114e-01
1.068962237602058e+02 -1.630852397069187e-01 2.375416894947225e-01
1.069874165803391e+02 -1.411057522755567e-01 2.443406567724262e-01
1.070786094004724e+02 -1.185510450460457e-01 2.501517939004326e-01
1.071698022206057e+02 -9.551259323269592e-02 2.549453876676793e-01
1.072609950407390e+02 -7.208435205202619e-02 2.586968175964245e-01
1.073521878608723e+02 -4.836227775582564e-02 2.613868643320664e-01
1.074433806810056e+02 -2.444382358782757e-02 2.630019497730122e-01
1.075345735011389e+02 -4.274172508045649e-04 2.635343013768764e-01
1.076257663212722e+02 2.358807294687174e-02 2.629820354869674e-01
1.077169591414055e+02 4.750387574534609e-02 2.613491571715701e-01
1.078081519615388e+02 7.122185076534523e-02 2.586454768368532e-01
1.078993447816721e+02 9.464501104562294e-02 2.548864466332724e-01
1.079905376018054e+02 1.176780272096331e-01 2.500929222962553e-01
1.080817304219387e+02 1.402277068097817e-01 2.442908584242846e-01
1.081729232420720e+02 1.622034432216996e-01 2.375109471966916e-01
1.082641160622053e+02 1.835176294475873e-01 2.297882120869278e-01
1.083553088823386e+02 2.040860332933918e-01 2.211615691784985e-01
1.084465017024719e+02 2.238281315620953e-01 2.116733692121804e-01
1.085376945226052e+02 2.426674021062248e-01 2.013689334850209e-01
1.086288873427385e+02 2.605315737595435e-01 1.902960962106301e-01
1.087200801628718e+02 2.773528352770186e-01 1.785047649856531e-01
1.088112729830051e+02 2.930680054151201e-01 1.660465096559099e-01
1.089024658031384e+02 3.076186671495600e-01 1.529741882163952e-01
1.089936586232717e+02 3.209512697305136e-01 1.393416164973918e-01
1.090848514434050e+02 3.330172027998033e-01 1.252032863706607e-01
1.091760442635383e+02 3.437728471318726e-01 1.106141351377947e-01
1.092672370836716e+02 3.531796067092400e-01 9.562936671304828e-02
1.093584299038049e+02 3.612039268086290e-01 8.030432325144896e-02
1.094496227239382e+02 3.678173025667694e-01 6.469440405507122e-02
1.095408155440715e+02 3.729962821301444e-01 4.885502696019970e-02
1.096320083642049e+02 3.767224679894650e-01 3.284162599929537e-02
1.097232011843382e+02 3.789825194787146e-01 1.670967796832466e-02
1.098143940044715e+02 3.797681587034229e-01 5.147496282836674e-04
1.099055868246048e+02 3.790761813777286e-01 -1.568744336050147e-02
1.099967796447381e+02 3.769084732198075e-01 -3.184097502642354e-02
1.100879724648714e+02 3.732720317056797e-01 -4.788965452773412e-02
1.101791652850047e+02 3.681789921376020e-01 -6.377698757617646e-02
1.102703581051380e+02 3.616466561702997e-01 -7.944616249767841e-02
1.103615509252713e+02 3.536975201809143e-01 -9.484006884231251e-02
1.104527437454046e+02 3.443593001907055e-01 -1.099013554549931e-01
1.105439365655379e+02 3.336649494712807e-01 -1.245725336727022e-01
1.106351293856712e+02 3.216526645169057e-01 -1.387961298425198e-01
1.107263222058045e+02 3.083658747567679e-01 -1.525148896836724e-01
1.108175150259378e+02 2.938532112335637e-01 -1.656720351810876e-01
1.109087078460711e+02 2.781684495005521e-01 -1.782115727421281e-01
1.109999006662044e+02 2.613704221967694e-01 -1.900786493270359e-01
1.110910934863377e+02 2.435228971525257e-01 -2.012199512418589e-01
1.111822863064710e+02 2.246944174513637e-01 -2.115841383336239e-01
1.112734791266043e+02 2.049581006201323e-01 -2.211223045310199e-01
1.113646719467376e+02 1.843913950180232e-01 -2.297884541125526e-01
1.114558647668709e+02 1.630757925231714e-01 -2.375399818393149e-01
1.115470575870042e+02 1.410964977393811e-01 -2.443381442359244e-01
1.116382504071375e+02 1.185420551270584e-01 -2.501485089035135e-01
1.117294432272708e+02 9.550393665790288e-02 -2.549413688482363e-01
1.118206360474041e+02 7.207609375556834e-02 -2.586921094306400e-01
1.119118288675374e+02 4.835447836662708e-02 -2.613815166827246e-01
1.120030216876707e+02 2.443653896157206e-02 -2.629960173700023e-01
1.120942145078040e+02 4.206980521179533e-04 -2.635278432369340e-01
1.121854073279373e+02 -2.359418160688686e-02 -2.629751142816122e-01
1.122766001480706e+02 -4.750933461197071e-02 -2.613418385538162e-01
1.123677929682039e+02 -7.122662668027054e-02 -2.586378287385092e-01
1.124589857883372e+02 -9.464907712203265e-02 -2.548785385454618e-01
1.125501786084705e+02 -1.176813629414019e-01 -2.500848245461187e-01
1.126413714286038e+02 -1.402302981150285e-01 -2.442826414606820e-01
1.127325642487371e+02 -1.622052824220798e-01 -2.375026808971098e-01
1.128237570688704e+02 -1.835187151857760e-01 -2.297799650967659e-01
1.129149498890037e+02 -2.040863703921685e-01 -2.211534082925133e-01
1.130061427091370e+02 -2.238277308292589e-01 -2.116653588062065e-01
1.130973355292703e+02 -2.426662800902225e-01 -2.013611350042269e-01
1.131885283494036e+02 -2.605297524611820e-01 -1.902885677186247e-01
1.132797211695369e+02 -2.773503418229289e-01 -1.784975607768142e-01
1.133709139896702e+02 -2.930648716987782e-01 -1.660396799314497e-01
1.134621068098035e+02 -3.076149294456345e-01 -1.529677788229757e-01
1.135532996299368e+02 -3.209469682881321e-01 -1.393356687256278e-01
1.136444924500701e+02 -3.330123814200318e-01 -1.251978368096286e-01
1.137356852702034e+02 -3.437675527343000e-01 -1.106092155807366e-01
1.138268780903367e+02 -3.531738888920934e-01 -9.562500410883139e-02
1.139180709104700e+02 -3.611978374063299e-01 -8.030053969600578e-02
1.140092637306033e+02 -3.678108952083093e-01 -6.469121681699007e-02
1.141004565507366e+02 -3.729896118011373e-01 -4.885244853483511e-02
1.141916493708699e+02 -3.767155906002336e-01 -3.283966418618751e-02
1.142828421910032e+02 -3.789754914403227e-01 -1.670833596731943e-02
1.143740350111365e+02 -3.797610365131751e-01 -5.140261504891664e-04
1.144652278312698e+02 -3.790690212153474e-01 1.568755396994331e-02
1.145564206514031e+02 -3.769013305552604e-01 3.184048265587273e-02
1.146476134715364e+02 -3.732649609194793e-01 4.788857315810575e-02
1.147388062916697e+02 -3.681720461543294e-01 6.377533513183375e-02
1.148299991118030e+02 -3.616398861061155e-01 7.944396068866581e-02
1.149211919319363e+02 -3.536909750058940e-01 9.483734299670400e-02
1.150123847520696e+02 -3.443530264069822e-01 1.098981343395372e-01
1.151035775722029e+02 -3.336589908081614e-01 1.245688492995077e-01
1.151947703923362e+02 -3.216470616443489e-01 1.387920172592711e-01
1.152859632124695e+02 -3.083606650188399e-01 1.525103867448020e-01
1.153771560326028e+02 -2.938484284037242e-01 1.656671822974834e-01
1.154683488527361e+02 -2.781641235608237e-01 1.782064126073080e-01
1.155595416728694e+02 -2.613665791430113e-01 1.900732266182841e-01
1.156507344930027e+02 -2.435195588281343e-01 2.012143122955659e-01
1.157419273131360e+02 -2.246916014117557e-01 2.115783307949795e-01
1.158331201332693e+02 -2.049558200303003e-01 2.211163769792442e-01
1.159243129534026e+02 -1.843896585853008e-01 2.297824556639634e-01
1.160155057735359e+02 -1.630746044670795e-01 2.375339617316743e-01
1.161066985936692e+02 -1.410958578000639e-01 2.443321513986182e-01
1.161978914138025e+02 -1.185419586133525e-01 2.501425915191436e-01
1.162890842339358e+02 -9.550437453553645e-02 2.549355739120777e-01
1.163802770540691e+02 -7.207705277536229e-02 2.586864823150855e-01
1.164714698742024e+02 -4.835594123190317e-02 2.613761007142656e-01
1.165626626943357e+02 -2.443848453327318e-02 2.629908534264288e-01
1.166538555144690e+02 -4.231015894518636e-04 2.635229693722802e-01
1.167450483346023e+02 2.359134817313752e-02 2.629705653859096e-01
1.168362411547356e+02 4.750610237694069e-02 2.613376460539645e-01
1.169274339748689e+02 7.122302943730673e-02 2.586340203455750e-01
1.170186267950022e+02 9.464515101422190e-02 2.548751380524993e-01
1.171098196151355e+02 1.176771460970744e-01 2.500818516792499e-01
1.172010124352689e+02 1.402258302721642e-01 2.442801117847315e-01
1.172922052554022e+02 1.622006045465959e-01 2.375006057756350e-01
1.173833980755355e+02 1.835138690885962e-01 2.297783517049233e-01
1.174745908956688e+02 2.040813983497706e-01 2.211522596799211e-01
1.175657837158021e+02 2.238226752120885e-01 2.116646740058511e-01
1.176569765359354e+02 2.426611830029560e-01 2.013609091825581e-01
1.177481693560687e+02 2.605246553983478e-01 1.902887923613229e-01
1.178393621762020e+02 2.773452853428710e-01 1.784982239042948e-01
1.179305549963353e+02 2.930598951183961e-01 1.660407663380070e-01
1.180217478164686e+02 3.076100705577804e-01 1.529692703335354e-01
1.181129406366019e+02 3.209422631030036e-01 1.393375444643585e-01
1.182041334567352e+02 3.330078639313986e-01 1.252000734751212e-01
1.182953262768685e+02 3.437632547109436e-01 1.106117877230642e-01
1.183865190970018e+02 3.531698396944435e-01 9.562788440450615e-02
1.184777119171351e+02 3.611940638279548e-01 8.030369921761774e-02
1.185689047372684e+02 3.678074213416571e-01 6.469462529510596e-02
1.186600975574017e+02 3.729864589267433e-01 4.885607461051698e-02
1.187512903775350e+02 3.767127770984898e-01 3.284347565322998e-02
1.188424831976683e+02 3.789730327248584e-01 1.671230000397513e-02
1.189336760178016e+02 3.797589449849012e-01 5.181095410313849e-04
1.190248688379349e+02 3.790673062362713e-01 -1.568338462300004e-02
1.191160616580682e+02 3.768999984412724e-01 -3.183626072772049e-02
1.192072544782015e+02 3.732640149514267e-01 -4.788433180435999e-02
1.192984472983348e+02 3.681714866068294e-01 -6.377110709652284e-02
1.193896401184681e+02 3.616397102936943e-01 -7.943977811602840e-02
1.194808329386014e+02 3.536911773461650e-01 -9.483323724548338e-02
1.195720257587347e+02 3.443535985006871e-01 -1.098941357987293e-01
1.196632185788680e+02 3.336599215359746e-01 -1.245649872048876e-01
1.197544113990013e+02 3.216483372803873e-01 -1.387883195104747e-01
1.198456042191346e+02 3.083622693608199e-01 -1.525068797232551e-01
1.199367970392679e+02 2.938503429196537e-01 -1.656638906860278e-01
1.200279898594012e+02 2.781663275520137e-01 -1.782033592129401e-01
1.201191826795345e+02 2.613690499230372e-01 -1.900704321999817e-01
1.202103754996678e+02 2.435222719171743e-01 -2.012117953996835e-01
1.203015683198011e+02 2.246945307454845e-01 -2.115761076011320e-01
1.203927611399344e+02 2.049589381822372e-01 -2.211144611599273e-01
1.204839539600677e+02 1.843929370012019e-01 -2.297808582613648e-01
1.205751467802010e+02 1.630780137096467e-01 -2.375326910551830e-01
1.206663396003343e+02 1.410993678019263e-01 -2.443312129464288e-01
1.207575324204676e+02 1.185455389359788e-01 -2.501419879270749e-01
1.208487252406009e+02 9.550799463146954e-02 -2.549353049322783e-01
1.209399180607342e+02 7.208068225095246e-02 -2.586865448267016e-01
1.210311108808675e+02 4.835955010755631e-02 -2.613764887674110e-01
1.211223037010008e+02 2.444204349814842e-02 -2.629915583199707e-01
1.212134965211341e+02 4.265822475349027e-04 -2.635239797650514e-01
1.213046893412674e+02 -2.358797306858088e-02 -2.629718674400459e-01
1.213958821614007e+02 -4.750285870336694e-02 -2.613392236081696e-01
1.214870749815340e+02 -7.121994149995017e-02 -2.586358551152901e-01
1.215782678016673e+02 -9.464224136249122e-02 -2.548772098532352e-01
1.216694606218006e+02 -1.176744353622093e-01 -2.500841386687640e-01
1.217606534419339e+02 -1.402233370276578e-01 -2.442825907193221e-01
1.218518462620672e+02 -1.621983451924448e-01 -2.375032522755958e-01
1.219430390822005e+02 -1.835118577599859e-01 -2.297811405241655e-01
1.220342319023338e+02 -2.040796468503531e-01 -2.211551649749081e-01
1.221254247224671e+02 -2.238211929715796e-01 -2.116676695993019e-01
1.222166175426004e+02 -2.426599770583838e-01 -2.013639688178271e-01
1.223078103627337e+02 -2.605237303979375e-01 -1.902918899439268e-01
1.223990031828670e+02 -2.773446435712575e-01 -1.785013337277077e-01
1.224901960030003e+02 -2.930595365416241e-01 -1.660438632915323e-01
1.225813888231336e+02 -3.076099928863838e-01 -1.529723300907730e-01
1.226725816432669e+02 -3.209424618713557e-01 -1.393405436514667e-01
1.227637744634002e+02 -3.330083325914757e-01 -1.252029898187128e-01
1.228549672835335e+02 -3.437639847386612e-01 -1.106146001781463e-01
1.229461601036668e+02 -3.531708207067817e-01 -9.563057326335378e-02
1.230373529238001e+02 -3.611952837091900e-01 -8.030624620085623e-02
1.231285457439334e+02 -3.678088663771474e-01 -6.469701362655726e-02
1.232197385640667e+02 -3.729881139428635e-01 -4.885828907753845e-02
1.233109313842000e+02 -3.767146256074764e-01 -3.284550265434633e-02
1.234021242043333e+02 -3.789750570734864e-01 -1.671412758558008e-02
1.234933170244666e+02 -3.797611265060734e-01 -5.197274248248084e-04
1.235845098445999e+02 -3.790696254027446e-01 1.568198502035873e-02
1.236757026647332e+02 -3.769024350208688e-01 3.183508628150848e-02
1.237668954848665e+02 -3.732665481631786e-01 4.788338767429572e-02
1.238580883049998e+02 -3.681740952775762e-01 6.377039672426298e-02
1.239492811251331e+02 -3.616423730146921e-01 7.943930322738187e-02
1.240404739452664e+02 -3.536938726292785e-01 9.483299785740817e-02
1.241316667653997e+02 -3.443563049337103e-01 1.098941302315035e-01
1.242228595855330e+02 -3.336626179365818e-01 1.245652121001411e-01
1.243140524056663e+02 -3.216510028481372e-01 1.387887698560183e-01
1.244052452257996e+02 -3.083648838265441e-01 1.525075488858352e-01
1.244964380459329e+02 -2.938528866914481e-01 1.656647704532547e-01
1.245876308660662e+02 -2.781687818569401e-01 1.782044398456834e-01
1.246788236861996e+02 -2.613713969435216e-01 1.900717024964763e-01
1.247700165063329e+02 -2.435244949209820e-01 2.012132427724601e-01
1.248612093264662e+02 -2.246966142080603e-01 2.115777181676586e-01
1.249524021465995e+02 -2.049608679001315e-01 2.211162198475438e-01
1.250435949667328e+02 -1.843947001952659e-01 2.297827489267083e-01
1.251347877868661e+02 -1.630795991166842e-01 2.375346966178617e-01
1.252259806069994e+02 -1.411007657535309e-01 2.443333155362188e-01
1.253171734271327e+02 -1.185467414233766e-01 2.501441690434129e-01
1.254083662472660e+02 -9.550899535531961e-02 2.549375456143262e-01
1.254995590673993e+02 -7.208147665523830e-02 2.586888258317956e-01
1.255907518875326e+02 -4.836013539691914e-02 2.613787907553007e-01
1.256819447076659e+02 -2.444241863826502e-02 2.629938620399243e-01
1.257731375277992e+02 -4.267479484211367e-04 2.635262662426810e-01
1.258643303479325e+02 2.358801438616706e-02 2.629741181605909e-01
1.259555231680658e+02 4.750310295795125e-02 2.613414206929876e-01
1.260467159881991e+02 7.122038301503372e-02 2.586379814884417e-01
1.261379088083324e+02 9.464287294687181e-02 2.548792493953004e-01
1.262291016284657e+02 1.176752484036508e-01 2.500860763553870e-01
1.263202944485990e+02 1.402243215984175e-01 2.442844127424265e-01
1.264114872687323e+02 1.621994901650036e-01 2.375049461457255e-01
1.265026800888656e+02 1.835131509312108e-01 2.297826951529518e-01
1.265938729089989e+02 2.040810750722553e-01 2.211565707372282e-01
1.266850657291322e+02 2.238227422868167e-01 2.116689183752382e-01
1.267762585492655e+02 2.426616328386897e-01 2.013650540150476e-01
1.268674513693988e+02 2.605254774837396e-01 1.902928065015582e-01
1.269586441895321e+02 2.773464664108563e-01 1.785020781031458e-01
1.270498370096654e+02 2.930614193284581e-01 1.660444334319315e-01
1.271410298297987e+02 3.076119196930684e-01 1.529727253911523e-01
1.272322226499320e+02 3.209444167793697e-01 1.393407649014844e-01
1.273234154700653e+02 3.330102998155555e-01 1.252030391401837e-01
1.274146082901986e+02 3.437659487451525e-01 1.106144809553157e-01
1.275058011103319e+02 3.531727663253748e-01 9.563029006781985e-02
1.275969939304652e+02 3.611971962376299e-01 8.030580471284639e-02
1.276881867505985e+02 3.678107316786563e-01 6.469642055403654e-02
1.277793795707318e+02 3.729899185361341e-01 4.885755207437140e-02
1.278705723908651e+02 3.767163567491976e-01 3.284463023845956e-02
1.279617652109984e+02 3.789767028334309e-01 1.671312905779535e-02
1.280529580311317e+02 3.797626758348313e-01 5.186127887641808e-04
1.281441508512650e+02 3.790710681922084e-01 -1.568320513714436e-02
1.282353436713983e+02 3.769037621575793e-01 -3.183640070525780e-02
1.283265364915316e+02 3.732677515746266e-01 -4.788478476185852e-02
1.284177293116649e+02 3.681751679715263e-01 -6.377186443942584e-02
1.285089221317982e+02 3.616433091115483e-01 -7.944082921719715e-02
1.286001149519315e+02 3.536946673874690e-01 -9.483456952907418e-02
1.286913077720648e+02 3.443569547680156e-01 -1.098957348303423e-01
1.287825005921981e+02 3.336631204292819e-01 -1.245668367891687e-01
1.288736934123314e+02 3.216513567528153e-01 -1.387904017975008e-01
1.289648862324647e+02 3.083650890643514e-01 -1.525091753250808e-01
1.290560790525980e+02 2.938529443396231e-01 -1.656663788047062e-01
1.291472718727313e+02 2.781686941293764e-01 -1.782060177811615e-01
1.292384646928646e+02 2.613711671632040e-01 -1.900732380351864e-01
1.293296575129979e+02 2.435241274841578e-01 -2.012147243721260e-01
1.294208503331312e+02 2.246961145400810e-01 -2.115791348159003e-01
