# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=20, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t))                TE 
14.9600  2.416420179995127e-16  -5.365511582408373e-16  1.439435727047920e-31    1.152589473668126e-30  5.000000000000000e-01
14.9700  2.363356368900024e-16  -5.247686671246573e-16  1.376910769978947e-31    1.102524294650341e-30  5.000000000000000e-01
14.9800  2.311457822054594e-16  -5.132449157293235e-16  1.317101717610002e-31    1.054633803331296e-30  5.000000000000000e-01
14.9900  2.260698950630151e-16  -5.019742222136628e-16  1.259890598835059e-31    1.008823537518308e-30  5.000000000000000e-01
15.0000  2.211054727720468e-16  -4.909510295079098e-16  1.205164566874383e-31    9.650031381852567e-31  5.000000000000000e-01
15.0100  2.162500676002141e-16  -4.801699025737660e-16  1.152815676688500e-31    9.230861712428017e-31  5.000000000000000e-01
15.0200  2.115012855665928e-16  -4.696255257246290e-16  1.102740672060671e-31    8.829899570503933e-31  5.000000000000000e-01
15.0300  2.068567852613107e-16  -4.593127000046666e-16  1.054840781927884e-31    8.446354073337927e-31  5.000000000000000e-01
15.0400  2.023142766911047e-16  -4.492263406254470e-16  1.009021525558650e-31    8.079468691864263e-31  5.000000000000000e-01
15.0500  1.978715201502283e-16  -4.393614744588595e-16  9.651925261933153e-32    7.728519758468711e-31  5.000000000000000e-01
15.0600  1.935263251161537e-16  -4.297132375850896e-16  9.232673327792982e-32    7.392815039581410e-31  5.000000000000000e-01
15.0700  1.892765491695244e-16  -4.202768728944395e-16  8.831632494496444e-32    7.071692370272193e-31  5.000000000000000e-01
15.0800  1.851200969378249e-16  -4.110477277418130e-16  8.448011724085383e-32    6.764518348155171e-31  5.000000000000000e-01
15.0900  1.810549190622471e-16  -4.020212516527055e-16  8.081054339020398e-32    6.470687084026347e-31  5.000000000000000e-01
15.1000  1.770790111872443e-16  -3.931929940795715e-16  7.730036529662897e-32    6.189619006769964e-31  5.000000000000000e-01
15.1100  1.731904129722739e-16  -3.845586022074600e-16  7.394265926587775e-32    5.920759720176261e-31  5.000000000000000e-01
15.1200  1.693872071252419e-16  -3.761138188078385e-16  7.073080234910776e-32    5.663578909415827e-31  5.000000000000000e-01
15.1300  1.656675184571730e-16  -3.678544801395456e-16  6.765845927936769e-32    5.417569295013518e-31  5.000000000000000e-01
15.1400  1.620295129576395e-16  -3.597765138958390e-16  6.471956997552143e-32    5.182245632258807e-31  5.000000000000000e-01
15.1500  1.584713968904939e-16  -3.518759371965242e-16  6.190833758896613e-32    4.957143754078826e-31  5.000000000000000e-01
15.1600  1.549914159094580e-16  -3.441488546241770e-16  5.921921706956645e-32    4.741819655486278e-31  5.000000000000000e-01
15.1700  1.515878541931350e-16  -3.365914563034883e-16  5.664690422825154e-32    4.535848617796300e-31  5.000000000000000e-01
15.1800  1.482590335990143e-16  -3.292000160227877e-16  5.418632527470185e-32    4.338824370884834e-31  5.000000000000000e-01
15.1900  1.450033128360564e-16  -3.219708893968160e-16  5.183262680948836e-32    4.150358291836100e-31  5.000000000000000e-01
15.2000  1.418190866554457e-16  -3.149005120698441e-16  4.958116625092502e-32    3.970078638398495e-31  5.000000000000000e-01
15.2100  1.387047850591150e-16  -3.079853979582499e-16  4.742750267775078e-32    3.797629815736998e-31  5.000000000000000e-01
15.2200  1.356588725256505e-16  -3.012221375316881e-16  4.536738806957959e-32    3.632671675035729e-31  5.000000000000000e-01
15.2300  1.326798472531955e-16  -2.946073961320045e-16  4.339675892783991e-32    3.474878842567205e-31  5.000000000000000e-01
15.2400  1.297662404189798e-16  -2.881379123290675e-16  4.151172826067668e-32    3.323940077904904e-31  5.000000000000000e-01
15.2500  1.269166154551094e-16  -2.818104963127033e-16  3.970857791600608e-32    3.179557660013230e-31  5.000000000000000e-01
15.2600  1.241295673402599e-16  -2.756220283199453e-16  3.798375124760037e-32    3.041446800003965e-31  5.000000000000000e-01
15.2700  1.214037219069240e-16  -2.695694570968197e-16  3.633384609973705e-32    2.909335079400909e-31  5.000000000000000e-01
15.2800  1.187377351638716e-16  -2.636497983939099e-16  3.475560809657467e-32    2.782961912804676e-31  5.000000000000000e-01
15.2900  1.161302926334882e-16  -2.578601334949582e-16  3.324592422301882e-32    2.662078033897796e-31  5.000000000000000e-01
15.3000  1.135801087036657e-16  -2.521976077777785e-16  3.180181668441710e-32    2.546445003776283e-31  5.000000000000000e-01
15.3100  1.110859259939249e-16  -2.466594293067712e-16  3.042043703297102e-32    2.435834740637865e-31  5.000000000000000e-01
15.3200  1.086465147354582e-16  -2.412428674563456e-16  2.909906054927996e-32    2.330029069899206e-31  5.000000000000000e-01
15.3300  1.062606721647861e-16  -2.359452515645721e-16  2.783508086793460e-32    2.228819293854751e-31  5.000000000000000e-01
15.3400  1.039272219307286e-16  -2.307639696163994e-16  2.662600483655925e-32    2.132005780028352e-31  5.000000000000000e-01
15.3500  1.016450135144001e-16  -2.256964669557877e-16  2.546944759816249e-32    2.039397567405716e-31  5.000000000000000e-01
15.3600  9.941292166193996e-17  -2.207402450261239e-16  2.436312788709662e-32    1.950811989770984e-31  5.000000000000000e-01
15.3700  9.722984582970119e-17  -2.158928601382952e-16  2.330486352934674e-32    1.866074315404502e-31  5.000000000000000e-01
15.3800  9.509470964162168e-17  -2.111519222658168e-16  2.229256713827477e-32    1.785017402431065e-31  5.000000000000000e-01
15.3900  9.300646035851199e-17  -2.065150938664183e-16  2.132424199732778e-32    1.707481369138865e-31  5.000000000000000e-01
15.4000  9.096406835899716e-17  -2.019800887295066e-16  2.039797812158968e-32    1.633313278618819e-31  5.000000000000000e-01
15.4100  8.896652663185700e-17  -1.975446708489391e-16  1.951194849040784e-32    1.562366837102279e-31  5.000000000000000e-01
15.4200  8.701285027951424e-17  -1.932066533205499e-16  1.866440544366357e-32    1.494502105402066e-31  5.000000000000000e-01
15.4300  8.510207603242619e-17  -1.889638972638862e-16  1.785367723457826e-32    1.429585222887699e-31  5.000000000000000e-01
15.4400  8.323326177413985e-17  -1.848143107676232e-16  1.707816473225580e-32    1.367488143450324e-31  5.000000000000000e-01
15.4500  8.140548607677704e-17  -1.807558478581367e-16  1.633633826745693e-32    1.308088382936589e-31  5.000000000000000e-01
15.4600  7.961784774671979e-17  -1.767865074907265e-16  1.562673461538435e-32    1.251268777553257e-31  5.000000000000000e-01
15.4700  7.786946538027261e-17  -1.729043325629912e-16  1.494795410952672e-32    1.196917252766032e-31  5.000000000000000e-01
15.4800  7.615947692908208e-17  -1.691074089498694e-16  1.429865788086919e-32    1.144926602236751e-31  5.000000000000000e-01
15.4900  7.448703927509975e-17  -1.653938645598718e-16  1.367756521702460e-32    1.095194276362924e-31  5.000000000000000e-01
15.5000  7.285132781487872e-17  -1.617618684120363e-16  1.308345103607648e-32    1.047622180002489e-31  5.000000000000000e-01
15.5100  7.125153605299902e-17  -1.582096297331554e-16  1.251514347015107e-32    1.002116478984845e-31  5.000000000000000e-01
15.5200  6.968687520442099e-17  -1.547353970748256e-16  1.197152155395197e-32    9.585874150264708e-32  5.000000000000000e-01
15.5300  6.815657380557122e-17  -1.513374574498881e-16  1.145151301369834e-32    9.169491286860958e-32  5.000000000000000e-01
15.5400  6.665987733396851e-17  -1.480141354878317e-16  1.095409215210510e-32    8.771194900101749e-32  5.000000000000000e-01
15.5500  6.519604783620313e-17  -1.447637926087439e-16  1.047827782523371e-32    8.390199365346487e-32  5.000000000000000e-01
15.5600  6.376436356408514e-17  -1.415848262154006e-16  1.002313150722260e-32    8.025753183234360e-32  5.000000000000000e-01
15.5700  6.236411861878309e-17  -1.384756689030982e-16  9.587755439080244e-33    7.677137497380128e-32  5.000000000000000e-01
15.5800  6.099462260277714e-17  -1.354347876868369e-16  9.171290857889292e-33    7.343664676456936e-32  5.000000000000000e-01
15.5900  5.965520027945530e-17  -1.324606832454751e-16  8.772916302929050e-33    7.024676957869406e-32  5.000000000000000e-01
15.6000  5.834519124018466e-17  -1.295518891824822e-16  8.391845995375079e-33    6.719545150341628e-32  5.000000000000000e-01
15.6100  5.706394957869388e-17  -1.267069713029242e-16  8.027328288380033e-33    6.427667392861076e-32  5.000000000000000e-01
15.6200  5.581084357260583e-17  -1.239245269063274e-16  7.678644184478530e-33    6.148467967530365e-32  5.000000000000000e-01
15.6300  5.458525537196390e-17  -1.212031840950699e-16  7.345105917391705e-33    5.881396163985370e-32  5.000000000000000e-01
15.6400  5.338658069459811e-17  -1.185416010979610e-16  7.026055595434060e-33    5.625925193139749e-32  5.000000000000000e-01
15.6500  5.221422852818087e-17  -1.159384656086746e-16  6.720863903846911e-33    5.381551148113279e-32  5.000000000000000e-01
15.6600  5.106762083882549e-17  -1.133924941387098e-16  6.428928863498667e-33    5.147792010294504e-32  5.000000000000000e-01
15.6700  4.994619228608379e-17  -1.109024313845611e-16  6.149674643503646e-33    4.924186698577137e-32  5.000000000000000e-01
15.6800  4.884938994420227e-17  -1.084670496087849e-16  5.882550425417306e-33    4.710294159894936e-32  5.000000000000000e-01
15.6900  4.777667302949939e-17  -1.060851480346575e-16  5.627029316767598e-33    4.505692499261110e-32  5.000000000000000e-01
15.7000  4.672751263372959e-17  -1.037555522541263e-16  5.382607311779367e-33    4.309978147596341e-32  5.000000000000000e-01
15.7100  4.570139146330250e-17  -1.014771136487625e-16  5.148802297241933e-33    4.122765065703940e-32  5.000000000000000e-01
15.7200  4.469780358422887e-17  -9.924870882342909e-17  4.925153101558906e-33    3.943683982822066e-32  5.000000000000000e-01
15.7300  4.371625417266737e-17  -9.706923905238543e-17  4.711218585104574e-33    3.772381668251033e-32  5.000000000000000e-01
15.7400  4.275625927094933e-17  -9.493762973755527e-17  4.506576770092570e-33    3.608520234619045e-32  5.000000000000000e-01
15.7500  4.181734554896102e-17  -9.285282987869108e-17  4.310824008240574e-33    3.451776471412060e-32  5.000000000000000e-01
15.7600  4.089905007076601e-17  -9.081381155517314e-17  4.123574184589249e-33    3.301841207453210e-32  5.000000000000000e-01
15.7700  4.000092006635236e-17  -8.881956941918847e-17  3.944457955905020e-33    3.158418701074291e-32  5.000000000000000e-01
15.7800  3.912251270839216e-17  -8.686912020003914e-17  3.773122022164425e-33    3.021226056776436e-32  5.000000000000000e-01
15.7900  3.826339489390344e-17  -8.496150221933600e-17  3.609228429683118e-33    2.889992667229396e-32  5.000000000000000e-01
15.8000  3.742314303070657e-17  -8.309577491683842e-17  3.452453904514937e-33    2.764459679508750e-32  5.000000000000000e-01
15.8100  3.660134282857019e-17  -8.127101838670665e-17  3.302489214806205e-33    2.644379484518262e-32  5.000000000000000e-01
15.8200  3.579758909494334e-17  -7.948633292393771e-17  3.159038560847533e-33    2.529515228590236e-32  5.000000000000000e-01
15.8300  3.501148553517336e-17  -7.774083858076153e-17  3.021818991620010e-33    2.419640346300579e-32  5.000000000000000e-01
15.8400  3.424264455711088e-17  -7.603367473277848e-17  2.890559846684978e-33    2.314538113577018e-32  5.000000000000000e-01
15.8500  3.349068708000566e-17  -7.436399965462432e-17  2.765002222316483e-33    2.214001220219024e-32  5.000000000000000e-01
15.8600  3.275524234759898e-17  -7.273099010495353e-17  2.644898460823424e-33    2.117831360986233e-32  5.000000000000000e-01
15.8700  3.203594774532048e-17  -7.113384092053610e-17  2.530011662054068e-33    2.025838844448826e-32  5.000000000000000e-01
15.8800  3.133244862149935e-17  -6.957176461926799e-17  2.420115216119414e-33    1.937842218828318e-32  5.000000000000000e-01
15.8900  3.064439811250152e-17  -6.804399101189924e-17  2.314992356413712e-33    1.853667914090743e-32  5.000000000000000e-01
15.9000  2.997145697170697e-17  -6.654976682228848e-17  2.214435732050484e-33    1.773149899586301e-32  5.000000000000000e-01
15.9100  2.931329340224246e-17  -6.508835531599648e-17  2.118246998870704e-33    1.696129356560141e-32  5.000000000000000e-01
15.9200  2.866958289338755e-17  -6.365903593703569e-17  2.026236428216401e-33    1.622454364888341e-32  5.000000000000000e-01
15.9300  2.804000806057302e-17  -6.226110395259660e-17  1.938222532698020e-33    1.551979603421180e-32  5.000000000000000e-01
15.9400  2.742425848889281e-17  -6.089387010557591e-17  1.854031708217376e-33    1.484566063342638e-32  5.000000000000000e-01
15.9500  2.682203058005254e-17  -5.955666027473493e-17  1.773497891540095e-33    1.420080773980731e-32  5.000000000000000e-01
15.9600  2.623302740267888e-17  -5.824881514232089e-17  1.696462232742136e-33    1.358396540527865e-32  5.000000000000000e-01
15.9700  2.565695854591606e-17  -5.696968986898703e-17  1.622772781884281e-33    1.299391693153865e-32  5.000000000000000e-01
15.9800  2.509353997623745e-17  -5.571865377585167e-17  1.552284189296615e-33    1.242949847016805e-32  5.000000000000000e-01
15.9900  2.454249389740146e-17  -5.449509003353877e-17  1.484857418881748e-33    1.188959672698293e-32  5.000000000000000e-01
16.0000  2.400354861348272e-17  -5.329839535804729e-17  1.420359473871358e-33    1.137314676610374e-32  5.000000000000000e-01
16.0100  2.347643839491116e-17  -5.212797971329911e-17  1.358663134495062e-33    1.087912990940938e-32  5.000000000000000e-01
16.0200  2.296090334745269e-17  -5.098326602021886e-17  1.299646707044201e-33    1.040657172723293e-32  5.000000000000000e-01
16.0300  2.245668928406716e-17  -4.986368987220236e-17  1.243193783835588e-33    9.954540116335753e-33  5.000000000000000e-01
16.0400  2.196354759958016e-17  -4.876869925683319e-17  1.189193013601721e-33    9.522143461368928e-33  5.000000000000000e-01
16.0500  2.148123514810710e-17  -4.769775428371031e-17  1.137537881854602e-33    9.108528876195531e-33  5.000000000000000e-01
16.0600  2.100951412316891e-17  -4.665032691825247e-17  1.088126500789915e-33    8.712880521604801e-33  5.000000000000000e-01
16.0700  2.054815194044041e-17  -4.562590072134827e-17  1.040861408317164e-33    8.334417996099975e-33  5.000000000000000e-01
16.0800  2.009692112307355e-17  -4.462397059472334e-17  9.956493758193669e-34    7.972394796585714e-33  5.000000000000000e-01
16.0900  1.965559918953874e-17  -4.364404253189920e-17  9.524012242631131e-34    7.626096845918806e-33  5.000000000000000e-01
16.1000  1.922396854392940e-17  -4.268563337462092e-17  9.110316482962757e-34    7.294841084417879e-33  5.000000000000000e-01
16.1100  1.880181636867513e-17  -4.174827057463376e-17  8.714590479864156e-34    6.977974122553854e-33  5.000000000000000e-01
16.1200  1.838893451961103e-17  -4.083149196069085e-17  8.336053678679806e-34    6.674870952163700e-33  5.000000000000000e-01
16.1300  1.798511942335123e-17  -3.993484551067747e-17  7.973959429808381e-34    6.384933713645324e-33  5.000000000000000e-01
16.1400  1.759017197691602e-17  -3.905788912873939e-17  7.627593515964494e-34    6.107590516701996e-33  5.000000000000000e-01
16.1500  1.720389744956320e-17  -3.820019042730533e-17  7.296272743411949e-34    5.842294312310272e-33  5.000000000000000e-01
16.1600  1.682610538677511e-17  -3.736132651389621e-17  6.979343594389819e-34    5.588521813686343e-33  5.000000000000000e-01
16.1700  1.645660951635412e-17  -3.654088378261598e-17  6.676180938073237e-34    5.345772464122557e-33  5.000000000000000e-01
16.1800  1.609522765658028e-17  -3.573845771022125e-17  6.386186797526365e-34    5.113567449658141e-33  5.000000000000000e-01
16.1900  1.574178162638566e-17  -3.495365265666913e-17  6.108789170215363e-34    4.891448754636667e-33  5.000000000000000e-01
16.2000  1.539609715750137e-17  -3.418608167004499e-17  5.843440899754931e-34    4.678978258287398e-33  5.000000000000000e-01
16.2100  1.505800380853374e-17  -3.343536629577400e-17  5.589618596662898e-34    4.475736870548565e-33  5.000000000000000e-01
16.2200  1.472733488092738e-17  -3.270113639002222e-17  5.346821605994177e-34    4.281323705427959e-33  5.000000000000000e-01
16.2300  1.440392733677360e-17  -3.198302993719545e-17  5.114571019817702e-34    4.095355290270410e-33  5.000000000000000e-01
16.2400  1.408762171842387e-17  -3.128069287144566e-17  4.892408732588556e-34    3.917464809372391e-33  5.000000000000000e-01
16.2500  1.377826206986837e-17  -3.059377890209714e-17  4.679896537552020e-34    3.747301380451840e-33  5.000000000000000e-01
16.2600  1.347569585984119e-17  -2.992194934290619e-17  4.476615262397222e-34    3.584529362546069e-33  5.000000000000000e-01
16.2700  1.317977390661404e-17  -2.926487294507029e-17  4.282163942455534e-34    3.428827693972573e-33  5.000000000000000e-01
16.2800  1.289035030444145e-17  -2.862222573390417e-17  4.096159029812830e-34    3.279889259046953e-33  5.000000000000000e-01
16.2900  1.260728235162127e-17  -2.799369084910266e-17  3.918233636775669e-34    3.137420282308774e-33  5.000000000000000e-01
16.3000  1.233043048013491e-17  -2.737895838851111e-17  3.748036812199113e-34    3.001139749060518e-33  5.000000000000000e-01
16.3100  1.205965818683264e-17  -2.677772525532664e-17  3.585232849248792e-34    2.870778851076672e-33  5.000000000000000e-01
16.3200  1.179483196613004e-17  -2.618969500865486e-17  3.429500623231806e-34    2.746080456389609e-33  5.000000000000000e-01
16.3300  1.153582124418248e-17  -2.561457771734817e-17  3.280532958190346e-34    2.626798602106449e-33  5.000000000000000e-01
16.3400  1.128249831450499e-17  -2.505208981705389e-17  3.138036021008677e-34    2.512698009256516e-33  5.000000000000000e-01
16.3500  1.103473827500602e-17  -2.450195397040144e-17  3.001728741838355e-34    2.403553618712410e-33  5.000000000000000e-01
16.3600  1.079241896640382e-17  -2.396389893025983e-17  2.871342259698541e-34    2.299150147269350e-33  5.000000000000000e-01
16.3700  1.055542091199525e-17  -2.343765940599795e-17  2.746619392157820e-34    2.199281663007147e-33  5.000000000000000e-01
16.3800  1.032362725874718e-17  -2.292297593268175e-17  2.627314128051535e-34    2.103751179097237e-33  5.000000000000000e-01
16.3900  1.009692371968159e-17  -2.241959474314383e-17  2.513191142234012e-34    2.012370265253575e-33  5.000000000000000e-01
16.4000  9.875198517525763e-18  -2.192726764286223e-17  2.404025331408564e-34    1.924958676060981e-33  5.000000000000000e-01
16.4100  9.658342329600001e-18  -2.144575188758703e-17  2.299601370119713e-34    1.841343995447838e-33  5.000000000000000e-01
16.4200  9.446248233915547e-18  -2.097481006365405e-17  2.199713286031816e-34    1.761361296601879e-33  5.000000000000000e-01
16.4300  9.238811656456180e-18  -2.051420997092694e-17  2.104164053656392e-34    1.684852816658255e-33  5.000000000000000e-01
16.4400  9.035930319617481e-18  -2.006372450830978e-17  2.012765205726753e-34    1.611667645518213e-33  5.000000000000000e-01
16.4500  8.837504191778381e-18  -1.962313156177377e-17  1.925336461453410e-34    1.541661428184603e-33  5.000000000000000e-01
16.4600  8.643435437980082e-18  -1.919221389484285e-17  1.841705370926994e-34    1.474696080027085e-33  5.000000000000000e-01
16.4700  8.453628371688072e-18  -1.877075904148419e-17  1.761706974967303e-34    1.410639514415381e-33  5.000000000000000e-01
16.4800  8.267989407613388e-18  -1.835855920135083e-17  1.685183479747517e-34    1.349365382183368e-33  5.000000000000000e-01
16.4900  8.086427015569966e-18  -1.795541113732469e-17  1.611983945551817e-34    1.290752822410100e-33  5.000000000000000e-01
16.5000  7.908851675345236e-18  -1.756111607530951e-17  1.541963989052471e-34    1.234686224026191e-33  5.000000000000000e-01
16.5100  7.735175832561738e-18  -1.717547960622438e-17  1.474985498519147e-34    1.181054997775323e-33  5.000000000000000e-01
16.5200  7.565313855508024e-18  -1.679831159014932e-17  1.410916361398725e-34    1.129753358081104e-33  5.000000000000000e-01
16.5300  7.399181992917534e-18  -1.642942606257599e-17  1.349630203728256e-34    1.080680114388997e-33  5.000000000000000e-01
16.5400  7.236698332674616e-18  -1.606864114271687e-17  1.291006140867067e-34    1.033738471571753e-33  5.000000000000000e-01
16.5500  7.077782761427374e-18  -1.571577894382817e-17  1.234928539056364e-34    9.888358390046669e-34  5.000000000000000e-01
16.5600  6.922356925087393e-18  -1.537066548550183e-17  1.181286787335986e-34    9.458836479340552e-34  5.000000000000000e-01
16.5700  6.770344190196867e-18  -1.503313060788368e-17  1.129975079368446e-34    9.047971767787151e-34  5.000000000000000e-01
16.5800  6.621669606144122e-18  -1.470300788777531e-17  1.080892204739915e-34    8.654953840197991e-34  5.000000000000000e-01
16.5900  6.476259868208841e-18  -1.438013455657830e-17  1.033941349326486e-34    8.279007483494628e-34  5.000000000000000e-01
16.6000  6.334043281418824e-18  -1.406435142004035e-17  9.890299043319558e-35    7.919391157630038e-34  5.000000000000000e-01
16.6100  6.194949725200430e-18  -1.375550277976387e-17  9.460692836204578e-35    7.575395532928736e-34  5.000000000000000e-01
16.6200  6.058910618805301e-18  -1.345343635643801e-17  9.049747489836407e-35    7.246342090960716e-34  5.000000000000000e-01
16.6300  5.925858887496285e-18  -1.315800321475673e-17  8.656652429977423e-35    6.931581786189343e-34  5.000000000000000e-01
16.6400  5.795728929475915e-18  -1.286905768998545e-17  8.280632291408680e-35    6.630493765753446e-34  5.000000000000000e-01
16.6500  5.668456583541131e-18  -1.258645731614039e-17  7.920945388551198e-35    6.342484144858422e-34  5.000000000000000e-01
16.6600  5.543979097448284e-18  -1.231006275574502e-17  7.576882252519037e-35    6.066984835360798e-34  5.000000000000000e-01
16.6700  5.422235096972843e-18  -1.203973773112905e-17  7.247764231718625e-35    5.803452425235750e-34  5.000000000000000e-01
16.6800  5.303164555648535e-18  -1.177534895723605e-17  6.932942153234010e-35    5.551367106717315e-34  5.000000000000000e-01
16.6900  5.186708765171008e-18  -1.151676607590664e-17  6.631795042357696e-35    5.310231650997136e-34  5.000000000000000e-01
16.7000  5.072810306451424e-18  -1.126386159160473e-17  6.343728897741407e-35    5.079570427459338e-34  5.000000000000000e-01
16.7100  4.961413021305687e-18  -1.101651080855527e-17  6.068175519750758e-35    4.858928465517021e-34  5.000000000000000e-01
16.7200  4.852461984765397e-18  -1.077459176926240e-17  5.804591389712850e-35    4.647870557199908e-34  5.000000000000000e-01
16.7300  4.745903477996811e-18  -1.053798519437767e-17  5.552456597846146e-35    4.445980398722973e-34  5.000000000000000e-01
16.7400  4.641684961814529e-18  -1.030657442388883e-17  5.311273817757971e-35    4.252859769342907e-34  5.000000000000000e-01
16.7500  4.539755050776789e-18  -1.008024535960004e-17  5.080567325486905e-35    4.068127745882666e-34  5.000000000000000e-01
16.7600  4.440063487849623e-18  -9.858886408875175e-18  4.859882061155183e-35    3.891419951374839e-34  5.000000000000000e-01
16.7700  4.342561119627391e-18  -9.642388429616584e-18  4.648782731380189e-35    3.722387836341782e-34  5.000000000000000e-01
16.7800  4.247199872097456e-18  -9.430644676452013e-18  4.446852950674635e-35    3.560697991294892e-34  5.000000000000000e-01
16.7900  4.153932726937056e-18  -9.223550748103305e-18  4.253694420141852e-35    3.406031489096924e-34  5.000000000000000e-01
16.8000  4.062713698330699e-18  -9.021004535910842e-18  4.068926141846200e-35    3.258083255890214e-34  5.000000000000000e-01
16.8100  3.973497810296631e-18  -8.822906173488376e-18  3.892183667308965e-35    3.116561469349971e-34  5.000000000000000e-01
16.8200  3.886241074511214e-18  -8.629157987483430e-18  3.723118378647454e-35    2.981186983075716e-34  5.000000000000000e-01
16.8300  3.800900468620267e-18  -8.439664449418975e-18  3.561396800939325e-35    2.851692775985504e-34  5.000000000000000e-01
16.8400  3.717433915026694e-18  -8.254332128592664e-18  3.406699944455854e-35    2.727823425626898e-34  5.000000000000000e-01
16.8500  3.635800260143915e-18  -8.073069646010366e-18  3.258722675466697e-35    2.609334604365773e-34  5.000000000000000e-01
16.8600  3.555959254104894e-18  -7.895787629331311e-18  3.117173114375068e-35    2.495992597459253e-34  5.000000000000000e-01
16.8700  3.477871530916749e-18  -7.722398668802627e-18  2.981772059996230e-35    2.387573842062182e-34  5.000000000000000e-01
16.8800  3.401498589051162e-18  -7.552817274161551e-18  2.852252438843656e-35    2.283864486257809e-34  5.000000000000000e-01
16.8900  3.326802772461005e-18  -7.386959832484024e-18  2.728358778336620e-35    2.184659967242931e-34  5.000000000000000e-01
16.9000  3.253747252013857e-18  -7.224744566958955e-18  2.609846702890147e-35    2.089764607835459e-34  5.000000000000000e-01
16.9100  3.182296007333215e-18  -7.066091496567756e-18  2.496482451893357e-35    1.998991230508539e-34  5.000000000000000e-01
16.9200  3.112413809038476e-18  -6.910922396649321e-18  2.388042418625460e-35    1.912160788189917e-34  5.000000000000000e-01
16.9300  3.044066201374919e-18  -6.759160760330981e-18  2.284312709199905e-35    1.829102011098324e-34  5.000000000000000e-01
16.9400  2.977219485225135e-18  -6.610731760806421e-18  2.185088720666738e-35    1.749651068920281e-34  5.000000000000000e-01
16.9500  2.911840701493506e-18  -6.465562214441957e-18  2.090174737440979e-35    1.673651247660960e-34  5.000000000000000e-01
16.9600  2.847897614855571e-18  -6.323580544693000e-18  1.999383545260991e-35    1.600952640531730e-34  5.000000000000000e-01
16.9700  2.785358697864242e-18  -6.184716746812893e-18  1.912536061915393e-35    1.531411852264654e-34  5.000000000000000e-01
16.9800  2.724193115405041e-18  -6.048902353336731e-18  1.829460984010132e-35    1.464891716270715e-34  5.000000000000000e-01
16.9900  2.664370709492703e-18  -5.916070400323151e-18  1.749994449078986e-35    1.401261024083879e-34  5.000000000000000e-01
17.0000  2.605861984401634e-18  -5.786155394337433e-18  1.673979712371009e-35    1.340394266557335e-34  5.000000000000000e-01
17.0100  2.548638092122901e-18  -5.659093280159654e-18  1.601266837677407e-35    1.282171386301423e-34  5.000000000000000e-01
17.0200  2.492670818140582e-18  -5.534821409201945e-18  1.531712401588010e-35    1.226477540874941e-34  5.000000000000000e-01
17.0300  2.437932567520463e-18  -5.413278508619309e-18  1.465179210593985e-35    1.173202876262763e-34  5.000000000000000e-01
17.0400  2.384396351304222e-18  -5.294404651098745e-18  1.401536030478802e-35    1.122242310192915e-34  5.000000000000000e-01
17.0500  2.332035773202398e-18  -5.178141225311801e-18  1.340657327463680e-35    1.073495324865754e-34  5.000000000000000e-01
17.0600  2.280825016579565e-18  -5.064430907015973e-18  1.282423020596932e-35    1.026865768686384e-34  5.000000000000000e-01
17.0700  2.230738831725321e-18  -4.953217630790713e-18  1.226718244898798e-35    9.822616666092542e-35  5.000000000000000e-01
17.0800  2.181752523404795e-18  -4.844446562394098e-18  1.173433124794600e-35    9.395950387208407e-35  5.000000000000000e-01
17.0900  2.133841938682543e-18  -4.738064071726553e-18  1.122462557389300e-35    8.987817267025795e-35  5.000000000000000e-01
17.1000  2.086983455013828e-18  -4.634017706388262e-18  1.073706005155996e-35    8.597412278317437e-35  5.000000000000000e-01
17.1100  2.041153968597404e-18  -4.532256165817266e-18  1.027067297629431e-35    8.223965361928542e-35  5.000000000000000e-01
17.1200  1.996330882984086e-18  -4.432729275995469e-18  9.824544417133659e-36    7.866739907864082e-35  5.000000000000000e-01
17.1300  1.952492097935452e-18  -4.335387964710100e-18  9.397794402276591e-36    7.525031302353279e-35  5.000000000000000e-01
17.1400  1.909615998527221e-18  -4.240184237358418e-18  8.989581183371395e-36    7.198165538025444e-35  5.000000000000000e-01
17.1500  1.867681444491904e-18  -4.147071153283746e-18  8.599099575199090e-36    6.885497884455789e-35  5.000000000000000e-01
17.1600  1.826667759795500e-18  -4.056002802631153e-18  8.225579367475884e-36    6.586411616458934e-35  5.000000000000000e-01
17.1700  1.786554722443074e-18  -3.966934283711376e-18  7.868283805642344e-36    6.300316797621659e-35  5.000000000000000e-01
17.1800  1.747322554508201e-18  -3.879821680861830e-18  7.526508137642755e-36    6.026649116675522e-35  5.000000000000000e-01
17.1900  1.708951912381375e-18  -3.794622042793772e-18  7.199578223828189e-36    5.764868774414117e-35  5.000000000000000e-01
17.2000  1.671423877232536e-18  -3.711293361414971e-18  6.886849207241415e-36    5.514459418959440e-35  5.000000000000000e-01
17.2100  1.634719945683060e-18  -3.629794551117405e-18  6.587704241660802e-36    5.274927127277232e-35  5.000000000000000e-01
17.2200  1.598822020682576e-18  -3.550085428519813e-18  6.301553274894351e-36    5.045799430932380e-35  5.000000000000000e-01
17.2300  1.563712402586123e-18  -3.472126692655080e-18  6.027831884923951e-36    4.826624384162687e-35  5.000000000000000e-01
